activity_id,report_date,spent_time
534,2016-07-18,480
534,2016-07-19,480
534,2016-07-20,593
535,2016-07-20,480
535,2016-07-21,420
535,2016-07-22,485
536,2016-07-22,360
536,2016-07-23,420
536,2016-07-24,698
537,2016-07-24,480
537,2016-07-25,360
537,2016-07-26,671
538,2016-07-26,360
538,2016-07-27,360
538,2016-07-28,740
539,2016-07-28,420
539,2016-07-29,480
539,2016-07-30,636
540,2016-07-30,360
540,2016-07-31,480
540,2016-08-01,506
541,2015-02-08,420
541,2015-02-09,442
542,2015-02-09,420
542,2015-02-10,477
543,2015-02-10,360
543,2015-02-11,705
544,2015-02-11,360
544,2015-02-12,668
545,2015-02-12,480
545,2015-02-13,453
546,2015-02-13,420
546,2015-02-14,511
547,2015-02-14,480
547,2015-02-15,360
548,2015-02-15,360
548,2015-02-16,648
549,2015-02-16,420
549,2015-02-17,531
550,2015-02-17,360
550,2015-02-18,589
551,2015-02-18,480
551,2015-02-19,476
552,2015-02-19,360
552,2015-02-20,490
553,2015-02-20,360
553,2015-02-21,645
554,2015-02-21,480
554,2015-02-22,492
555,2015-02-22,420
555,2015-02-23,433
556,2015-02-23,360
556,2015-02-24,519
557,2015-02-24,480
557,2015-02-25,598
558,2015-02-25,360
558,2015-02-26,512
559,2015-02-26,420
559,2015-02-27,635
560,2015-02-27,420
560,2015-02-28,634
561,2017-09-27,480
561,2017-09-28,360
561,2017-09-29,711
562,2017-09-29,480
562,2017-09-30,360
562,2017-10-01,713
563,2017-10-01,360
563,2017-10-02,360
563,2017-10-03,662
564,2017-10-03,480
564,2017-10-04,480
564,2017-10-05,502
565,2017-10-05,480
565,2017-10-06,480
565,2017-10-07,482
566,2017-10-07,420
566,2017-10-08,420
566,2017-10-09,480
567,2017-10-09,420
567,2017-10-10,480
567,2017-10-11,563
568,2017-10-11,420
568,2017-10-12,420
568,2017-10-13,576
569,2017-10-13,360
569,2017-10-14,480
569,2017-10-15,605
570,2017-10-15,480
570,2017-10-16,360
570,2017-10-17,692
571,2017-10-17,420
571,2017-10-18,360
571,2017-10-19,543
572,2017-10-19,360
572,2017-10-20,420
572,2017-10-21,653
573,2017-10-21,360
573,2017-10-22,420
573,2017-10-23,648
574,2017-10-23,420
574,2017-10-24,360
574,2017-10-25,629
575,2017-10-25,420
575,2017-10-26,360
575,2017-10-27,542
576,2017-10-27,480
576,2017-10-28,420
576,2017-10-29,519
577,2017-10-29,480
577,2017-10-30,360
577,2017-10-31,527
578,2017-10-31,420
578,2017-11-01,360
578,2017-11-02,776
579,2017-11-02,480
579,2017-11-03,360
579,2017-11-04,585
580,2017-11-04,480
580,2017-11-05,360
580,2017-11-06,572
581,2017-11-06,480
581,2017-11-07,420
581,2017-11-08,510
582,2017-11-08,420
582,2017-11-09,420
582,2017-11-10,515
583,2017-11-10,360
583,2017-11-11,360
583,2017-11-12,732
584,2017-11-12,360
584,2017-11-13,480
584,2017-11-14,484
585,2017-11-14,420
585,2017-11-15,420
585,2017-11-16,627
586,2017-11-16,360
586,2017-11-17,420
586,2017-11-18,706
587,2017-11-18,420
587,2017-11-19,480
587,2017-11-20,567
588,2017-11-20,420
588,2017-11-21,420
588,2017-11-22,492
589,2017-11-22,420
589,2017-11-23,360
589,2017-11-24,675
590,2017-11-24,420
590,2017-11-25,360
590,2017-11-26,601
591,2019-10-18,480
591,2019-10-19,480
591,2019-10-20,540
592,2019-10-20,360
592,2019-10-21,480
592,2019-10-22,599
593,2019-10-22,360
593,2019-10-23,480
593,2019-10-24,568
594,2019-10-24,360
594,2019-10-25,420
594,2019-10-26,692
595,2019-10-26,480
595,2019-10-27,480
595,2019-10-28,541
596,2019-10-28,360
596,2019-10-29,420
596,2019-10-30,702
597,2019-10-30,360
597,2019-10-31,420
597,2019-11-01,594
598,2019-11-01,360
598,2019-11-02,360
598,2019-11-03,608
599,2019-11-03,360
599,2019-11-04,480
599,2019-11-05,492
600,2019-11-05,360
600,2019-11-06,480
600,2019-11-07,529
601,2019-11-07,360
601,2019-11-08,420
601,2019-11-09,548
602,2019-11-09,360
602,2019-11-10,360
602,2019-11-11,617
603,2019-11-11,360
603,2019-11-12,420
603,2019-11-13,572
604,2019-11-13,420
604,2019-11-14,420
604,2019-11-15,599
605,2019-11-15,360
605,2019-11-16,480
605,2019-11-17,508
606,2019-11-17,420
606,2019-11-18,480
606,2019-11-19,557
607,2019-11-19,420
607,2019-11-20,480
607,2019-11-21,443
608,2019-11-21,480
608,2019-11-22,420
608,2019-11-23,538
609,2019-11-23,420
609,2019-11-24,420
609,2019-11-25,507
610,2019-11-25,480
610,2019-11-26,420
610,2019-11-27,501
611,2019-11-27,480
611,2019-11-28,360
611,2019-11-29,673
612,2019-11-29,420
612,2019-11-30,360
612,2019-12-01,769
613,2019-12-01,420
613,2019-12-02,420
613,2019-12-03,627
614,2019-12-03,480
614,2019-12-04,360
614,2019-12-05,557
615,2019-12-05,360
615,2019-12-06,420
615,2019-12-07,765
616,2019-12-07,420
616,2019-12-08,420
616,2019-12-09,494
617,2019-12-09,360
617,2019-12-10,480
617,2019-12-11,625
618,2019-12-11,420
618,2019-12-12,420
618,2019-12-13,623
619,2019-12-13,420
619,2019-12-14,360
619,2019-12-15,717
620,2019-12-15,360
620,2019-12-16,360
620,2019-12-17,819
621,2020-10-29,360
621,2020-10-30,480
621,2020-10-31,610
622,2020-10-31,420
622,2020-11-01,480
622,2020-11-02,532
623,2020-11-02,420
623,2020-11-03,420
623,2020-11-04,629
624,2020-11-04,360
624,2020-11-05,360
624,2020-11-06,752
625,2020-11-06,480
625,2020-11-07,420
625,2020-11-08,437
626,2020-11-08,480
626,2020-11-09,480
626,2020-11-10,569
627,2020-11-10,360
627,2020-11-11,360
627,2020-11-12,688
628,2020-11-12,420
628,2020-11-13,420
628,2020-11-14,607
629,2020-11-14,420
629,2020-11-15,420
629,2020-11-16,510
630,2020-11-16,420
630,2020-11-17,420
630,2020-11-18,622
631,2020-11-18,480
631,2020-11-19,420
631,2020-11-20,650
632,2020-11-20,480
632,2020-11-21,420
632,2020-11-22,541
633,2020-11-22,420
633,2020-11-23,420
633,2020-11-24,506
634,2020-11-24,480
634,2020-11-25,480
634,2020-11-26,414
635,2020-11-26,420
635,2020-11-27,420
635,2020-11-28,514
636,2020-11-28,420
636,2020-11-29,480
636,2020-11-30,583
637,2020-11-30,420
637,2020-12-01,360
637,2020-12-02,586
638,2020-12-02,480
638,2020-12-03,360
638,2020-12-04,689
639,2020-12-04,480
639,2020-12-05,360
639,2020-12-06,692
640,2020-12-06,420
640,2020-12-07,420
640,2020-12-08,606
641,2020-12-08,480
641,2020-12-09,480
641,2020-12-10,387
642,2020-12-10,420
642,2020-12-11,420
642,2020-12-12,593
643,2020-12-12,420
643,2020-12-13,480
643,2020-12-14,554
644,2020-12-14,360
644,2020-12-15,420
644,2020-12-16,713
645,2020-12-16,480
645,2020-12-17,480
645,2020-12-18,461
646,2020-12-18,360
646,2020-12-19,420
646,2020-12-20,569
647,2020-12-20,360
647,2020-12-21,480
647,2020-12-22,542
648,2020-12-22,480
648,2020-12-23,360
648,2020-12-24,494
649,2020-12-24,360
649,2020-12-25,480
649,2020-12-26,593
650,2020-12-26,420
650,2020-12-27,420
650,2020-12-28,647
651,2019-07-22,480
651,2019-07-23,420
651,2019-07-24,641
652,2019-07-24,480
652,2019-07-25,480
652,2019-07-26,508
653,2019-07-26,480
653,2019-07-27,360
653,2019-07-28,580
654,2019-07-28,360
654,2019-07-29,360
654,2019-07-30,700
655,2019-07-30,480
655,2019-07-31,480
655,2019-08-01,423
656,2019-08-01,420
656,2019-08-02,480
656,2019-08-03,448
657,2019-08-03,360
657,2019-08-04,480
657,2019-08-05,637
658,2019-08-05,480
658,2019-08-06,420
658,2019-08-07,628
659,2019-08-07,420
659,2019-08-08,420
659,2019-08-09,612
660,2019-08-09,420
660,2019-08-10,480
660,2019-08-11,660
661,2019-08-11,420
661,2019-08-12,420
661,2019-08-13,529
662,2019-08-13,480
662,2019-08-14,420
662,2019-08-15,476
663,2019-08-15,480
663,2019-08-16,420
663,2019-08-17,563
664,2019-08-17,420
664,2019-08-18,360
664,2019-08-19,759
665,2019-08-19,420
665,2019-08-20,360
665,2019-08-21,675
666,2019-08-21,360
666,2019-08-22,360
666,2019-08-23,835
667,2019-08-23,360
667,2019-08-24,360
667,2019-08-25,840
668,2019-08-25,360
668,2019-08-26,360
668,2019-08-27,761
669,2019-08-27,480
669,2019-08-28,420
669,2019-08-29,654
670,2019-08-29,360
670,2019-08-30,360
670,2019-08-31,731
671,2019-08-31,360
671,2019-09-01,420
671,2019-09-02,553
672,2019-09-02,480
672,2019-09-03,360
672,2019-09-04,584
673,2019-09-04,420
673,2019-09-05,420
673,2019-09-06,668
674,2019-09-06,420
674,2019-09-07,360
674,2019-09-08,707
675,2019-09-08,480
675,2019-09-09,420
675,2019-09-10,422
676,2019-09-10,360
676,2019-09-11,420
676,2019-09-12,743
677,2019-09-12,420
677,2019-09-13,360
677,2019-09-14,739
678,2019-09-14,360
678,2019-09-15,480
678,2019-09-16,717
679,2019-09-16,420
679,2019-09-17,360
679,2019-09-18,689
680,2019-09-18,360
680,2019-09-19,420
680,2019-09-20,683
681,2020-03-26,420
681,2020-03-27,480
681,2020-03-28,480
681,2020-03-29,420
681,2020-03-30,656
682,2020-03-30,360
682,2020-03-31,360
682,2020-04-01,360
682,2020-04-02,360
682,2020-04-03,936
683,2020-04-03,420
683,2020-04-04,420
683,2020-04-05,480
683,2020-04-06,480
683,2020-04-07,562
684,2020-04-07,360
684,2020-04-08,360
684,2020-04-09,360
684,2020-04-10,420
684,2020-04-11,987
685,2020-04-11,480
685,2020-04-12,360
685,2020-04-13,360
685,2020-04-14,420
685,2020-04-15,683
686,2020-04-15,360
686,2020-04-16,360
686,2020-04-17,420
686,2020-04-18,420
686,2020-04-19,804
687,2020-04-19,480
687,2020-04-20,480
687,2020-04-21,360
687,2020-04-22,420
687,2020-04-23,588
688,2020-04-23,360
688,2020-04-24,480
688,2020-04-25,480
688,2020-04-26,360
688,2020-04-27,676
689,2020-04-27,360
689,2020-04-28,480
689,2020-04-29,360
689,2020-04-30,480
689,2020-05-01,809
690,2020-05-01,420
690,2020-05-02,360
690,2020-05-03,360
690,2020-05-04,480
690,2020-05-05,879
691,2020-05-05,480
691,2020-05-06,480
691,2020-05-07,420
691,2020-05-08,360
691,2020-05-09,644
692,2020-05-09,480
692,2020-05-10,360
692,2020-05-11,480
692,2020-05-12,420
692,2020-05-13,671
693,2020-05-13,480
693,2020-05-14,360
693,2020-05-15,420
693,2020-05-16,480
693,2020-05-17,567
694,2020-05-17,420
694,2020-05-18,480
694,2020-05-19,420
694,2020-05-20,360
694,2020-05-21,682
695,2020-05-21,480
695,2020-05-22,480
695,2020-05-23,480
695,2020-05-24,480
695,2020-05-25,441
696,2020-05-25,420
696,2020-05-26,420
696,2020-05-27,420
696,2020-05-28,360
696,2020-05-29,661
697,2020-05-29,420
697,2020-05-30,420
697,2020-05-31,420
697,2020-06-01,360
697,2020-06-02,717
698,2020-06-02,360
698,2020-06-03,360
698,2020-06-04,360
698,2020-06-05,420
698,2020-06-06,931
699,2020-06-06,480
699,2020-06-07,480
699,2020-06-08,480
699,2020-06-09,480
699,2020-06-10,457
700,2020-06-10,360
700,2020-06-11,420
700,2020-06-12,360
700,2020-06-13,420
700,2020-06-14,782
701,2020-06-14,420
701,2020-06-15,360
701,2020-06-16,420
701,2020-06-17,420
701,2020-06-18,728
702,2020-06-18,360
702,2020-06-19,360
702,2020-06-20,480
702,2020-06-21,480
702,2020-06-22,769
703,2020-06-22,480
703,2020-06-23,420
703,2020-06-24,360
703,2020-06-25,360
703,2020-06-26,663
704,2020-06-26,420
704,2020-06-27,420
704,2020-06-28,420
704,2020-06-29,480
704,2020-06-30,743
705,2020-06-30,420
705,2020-07-01,420
705,2020-07-02,360
705,2020-07-03,420
705,2020-07-04,826
706,2020-07-04,420
706,2020-07-05,480
706,2020-07-06,420
706,2020-07-07,420
706,2020-07-08,699
707,2020-07-08,420
707,2020-07-09,360
707,2020-07-10,360
707,2020-07-11,420
707,2020-07-12,889
708,2020-07-12,360
708,2020-07-13,480
708,2020-07-14,420
708,2020-07-15,420
708,2020-07-16,767
709,2020-07-16,360
709,2020-07-17,360
709,2020-07-18,420
709,2020-07-19,420
709,2020-07-20,888
710,2020-07-20,420
710,2020-07-21,360
710,2020-07-22,420
710,2020-07-23,420
710,2020-07-24,731
711,2020-07-24,360
711,2020-07-25,480
711,2020-07-26,420
711,2020-07-27,480
711,2020-07-28,704
712,2020-07-28,420
712,2020-07-29,420
712,2020-07-30,420
712,2020-07-31,360
712,2020-08-01,703
713,2020-08-01,420
713,2020-08-02,420
713,2020-08-03,420
713,2020-08-04,420
713,2020-08-05,667
714,2020-08-05,360
714,2020-08-06,360
714,2020-08-07,480
714,2020-08-08,360
714,2020-08-09,729
715,2020-08-09,360
715,2020-08-10,420
715,2020-08-11,480
715,2020-08-12,360
715,2020-08-13,816
716,2020-08-13,420
716,2020-08-14,420
716,2020-08-15,480
716,2020-08-16,420
716,2020-08-17,657
717,2020-08-17,420
717,2020-08-18,420
717,2020-08-19,360
717,2020-08-20,420
717,2020-08-21,851
718,2020-08-21,480
718,2020-08-22,480
718,2020-08-23,480
718,2020-08-24,480
718,2020-08-25,543
719,2020-08-25,360
719,2020-08-26,480
719,2020-08-27,360
719,2020-08-28,480
719,2020-08-29,616
720,2020-08-29,420
720,2020-08-30,480
720,2020-08-31,360
720,2020-09-01,480
720,2020-09-02,573
721,2020-09-02,480
721,2020-09-03,480
721,2020-09-04,360
721,2020-09-05,360
721,2020-09-06,786
722,2020-09-06,480
722,2020-09-07,480
722,2020-09-08,420
722,2020-09-09,480
722,2020-09-10,553
723,2020-09-10,480
723,2020-09-11,420
723,2020-09-12,420
723,2020-09-13,420
723,2020-09-14,679
724,2020-09-14,420
724,2020-09-15,420
724,2020-09-16,420
724,2020-09-17,360
724,2020-09-18,661
725,2020-09-18,480
725,2020-09-19,360
725,2020-09-20,420
725,2020-09-21,480
725,2020-09-22,729
726,2020-09-22,480
726,2020-09-23,360
726,2020-09-24,360
726,2020-09-25,420
726,2020-09-26,753
727,2020-09-26,480
727,2020-09-27,360
727,2020-09-28,360
727,2020-09-29,420
727,2020-09-30,892
728,2020-09-30,480
728,2020-10-01,480
728,2020-10-02,360
728,2020-10-03,480
728,2020-10-04,495
729,2020-10-04,360
729,2020-10-05,480
729,2020-10-06,480
729,2020-10-07,480
729,2020-10-08,572
730,2020-10-08,480
730,2020-10-09,480
730,2020-10-10,480
730,2020-10-11,480
730,2020-10-12,432
731,2015-05-02,480
731,2015-05-03,360
731,2015-05-04,480
731,2015-05-05,481
732,2015-05-05,480
732,2015-05-06,420
732,2015-05-07,480
732,2015-05-08,517
733,2015-05-08,360
733,2015-05-09,420
733,2015-05-10,420
733,2015-05-11,607
734,2015-05-11,420
734,2015-05-12,480
734,2015-05-13,360
734,2015-05-14,599
735,2015-05-14,420
735,2015-05-15,360
735,2015-05-16,480
735,2015-05-17,541
736,2015-05-17,480
736,2015-05-18,480
736,2015-05-19,360
736,2015-05-20,649
737,2015-05-20,480
737,2015-05-21,480
737,2015-05-22,420
737,2015-05-23,649
738,2015-05-23,480
738,2015-05-24,360
738,2015-05-25,480
738,2015-05-26,511
739,2015-05-26,480
739,2015-05-27,480
739,2015-05-28,360
739,2015-05-29,567
740,2015-05-29,480
740,2015-05-30,480
740,2015-05-31,360
740,2015-06-01,521
741,2015-06-01,360
741,2015-06-02,480
741,2015-06-03,360
741,2015-06-04,739
742,2015-06-04,360
742,2015-06-05,420
742,2015-06-06,360
742,2015-06-07,893
743,2015-06-07,360
743,2015-06-08,480
743,2015-06-09,360
743,2015-06-10,827
744,2015-06-10,420
744,2015-06-11,360
744,2015-06-12,480
744,2015-06-13,759
745,2015-06-13,420
745,2015-06-14,420
745,2015-06-15,360
745,2015-06-16,797
746,2015-06-16,360
746,2015-06-17,360
746,2015-06-18,360
746,2015-06-19,819
747,2015-06-19,360
747,2015-06-20,480
747,2015-06-21,420
747,2015-06-22,676
748,2015-06-22,360
748,2015-06-23,360
748,2015-06-24,480
748,2015-06-25,787
749,2015-06-25,420
749,2015-06-26,420
749,2015-06-27,420
749,2015-06-28,746
750,2015-06-28,480
750,2015-06-29,420
750,2015-06-30,420
750,2015-07-01,691
751,2015-07-01,480
751,2015-07-02,480
751,2015-07-03,420
751,2015-07-04,552
752,2015-07-04,480
752,2015-07-05,420
752,2015-07-06,420
752,2015-07-07,603
753,2015-07-07,480
753,2015-07-08,360
753,2015-07-09,420
753,2015-07-10,556
754,2015-07-10,360
754,2015-07-11,360
754,2015-07-12,360
754,2015-07-13,818
755,2015-07-13,480
755,2015-07-14,360
755,2015-07-15,420
755,2015-07-16,639
756,2015-07-16,480
756,2015-07-17,480
756,2015-07-18,480
756,2015-07-19,520
757,2015-07-19,420
757,2015-07-20,420
757,2015-07-21,480
757,2015-07-22,622
758,2015-07-22,360
758,2015-07-23,420
758,2015-07-24,480
758,2015-07-25,549
759,2015-07-25,480
759,2015-07-26,420
759,2015-07-27,360
759,2015-07-28,729
760,2015-07-28,420
760,2015-07-29,360
760,2015-07-30,480
760,2015-07-31,572
761,2015-07-31,480
761,2015-08-01,360
761,2015-08-02,420
761,2015-08-03,715
762,2015-08-03,360
762,2015-08-04,480
762,2015-08-05,480
762,2015-08-06,515
763,2015-08-06,480
763,2015-08-07,480
763,2015-08-08,420
763,2015-08-09,453
764,2015-08-09,480
764,2015-08-10,420
764,2015-08-11,420
764,2015-08-12,662
765,2015-08-12,360
765,2015-08-13,360
765,2015-08-14,420
765,2015-08-15,713
766,2015-08-15,360
766,2015-08-16,420
766,2015-08-17,420
766,2015-08-18,762
767,2015-08-18,360
767,2015-08-19,420
767,2015-08-20,420
767,2015-08-21,783
768,2015-08-21,480
768,2015-08-22,420
768,2015-08-23,360
768,2015-08-24,679
769,2015-08-24,360
769,2015-08-25,360
769,2015-08-26,360
769,2015-08-27,723
770,2015-08-27,420
770,2015-08-28,480
770,2015-08-29,480
770,2015-08-30,461
771,2019-04-25,420
771,2019-04-26,420
771,2019-04-27,480
771,2019-04-28,480
771,2019-04-29,654
772,2019-04-29,420
772,2019-04-30,360
772,2019-05-01,420
772,2019-05-02,480
772,2019-05-03,788
773,2019-05-03,480
773,2019-05-04,420
773,2019-05-05,420
773,2019-05-06,420
773,2019-05-07,673
774,2019-05-07,480
774,2019-05-08,360
774,2019-05-09,360
774,2019-05-10,480
774,2019-05-11,802
775,2019-05-11,360
775,2019-05-12,480
775,2019-05-13,480
775,2019-05-14,480
775,2019-05-15,629
776,2019-05-15,360
776,2019-05-16,480
776,2019-05-17,480
776,2019-05-18,420
776,2019-05-19,603
777,2019-05-19,480
777,2019-05-20,480
777,2019-05-21,480
777,2019-05-22,360
777,2019-05-23,710
778,2019-05-23,480
778,2019-05-24,360
778,2019-05-25,480
778,2019-05-26,360
778,2019-05-27,795
779,2019-05-27,360
779,2019-05-28,360
779,2019-05-29,360
779,2019-05-30,420
779,2019-05-31,803
780,2019-05-31,360
780,2019-06-01,420
780,2019-06-02,420
780,2019-06-03,360
780,2019-06-04,740
781,2019-06-04,360
781,2019-06-05,360
781,2019-06-06,360
781,2019-06-07,360
781,2019-06-08,1076
782,2019-06-08,360
782,2019-06-09,360
782,2019-06-10,420
782,2019-06-11,480
782,2019-06-12,752
783,2019-06-12,420
783,2019-06-13,480
783,2019-06-14,420
783,2019-06-15,420
783,2019-06-16,680
784,2019-06-16,360
784,2019-06-17,420
784,2019-06-18,360
784,2019-06-19,480
784,2019-06-20,696
785,2019-06-20,480
785,2019-06-21,360
785,2019-06-22,360
785,2019-06-23,420
785,2019-06-24,806
786,2019-06-24,360
786,2019-06-25,420
786,2019-06-26,360
786,2019-06-27,360
786,2019-06-28,999
787,2019-06-28,360
787,2019-06-29,360
787,2019-06-30,360
787,2019-07-01,420
787,2019-07-02,820
788,2019-07-02,420
788,2019-07-03,480
788,2019-07-04,420
788,2019-07-05,420
788,2019-07-06,658
789,2019-07-06,360
789,2019-07-07,420
789,2019-07-08,480
789,2019-07-09,420
789,2019-07-10,612
790,2019-07-10,480
790,2019-07-11,420
790,2019-07-12,420
790,2019-07-13,420
790,2019-07-14,699
791,2019-07-14,420
791,2019-07-15,360
791,2019-07-16,480
791,2019-07-17,480
791,2019-07-18,700
792,2019-07-18,480
792,2019-07-19,360
792,2019-07-20,360
792,2019-07-21,360
792,2019-07-22,756
793,2019-07-22,480
793,2019-07-23,480
793,2019-07-24,480
793,2019-07-25,360
793,2019-07-26,658
794,2019-07-26,420
794,2019-07-27,420
794,2019-07-28,480
794,2019-07-29,420
794,2019-07-30,755
795,2019-07-30,420
795,2019-07-31,360
795,2019-08-01,360
795,2019-08-02,360
795,2019-08-03,872
796,2019-08-03,360
796,2019-08-04,360
796,2019-08-05,420
796,2019-08-06,480
796,2019-08-07,786
797,2019-08-07,480
797,2019-08-08,480
797,2019-08-09,480
797,2019-08-10,480
797,2019-08-11,410
798,2019-08-11,420
798,2019-08-12,420
798,2019-08-13,420
798,2019-08-14,480
798,2019-08-15,768
799,2019-08-15,480
799,2019-08-16,360
799,2019-08-17,480
799,2019-08-18,480
799,2019-08-19,505
800,2019-08-19,360
800,2019-08-20,360
800,2019-08-21,420
800,2019-08-22,480
800,2019-08-23,726
801,2019-08-23,480
801,2019-08-24,420
801,2019-08-25,420
801,2019-08-26,360
801,2019-08-27,805
802,2019-08-27,480
802,2019-08-28,420
802,2019-08-29,420
802,2019-08-30,360
802,2019-08-31,793
803,2019-08-31,360
803,2019-09-01,480
803,2019-09-02,480
803,2019-09-03,420
803,2019-09-04,674
804,2019-09-04,480
804,2019-09-05,360
804,2019-09-06,480
804,2019-09-07,420
804,2019-09-08,749
805,2019-09-08,480
805,2019-09-09,360
805,2019-09-10,480
805,2019-09-11,360
805,2019-09-12,668
806,2019-09-12,360
806,2019-09-13,420
806,2019-09-14,480
806,2019-09-15,360
806,2019-09-16,696
807,2019-09-16,360
807,2019-09-17,360
807,2019-09-18,360
807,2019-09-19,420
807,2019-09-20,813
808,2019-09-20,420
808,2019-09-21,480
808,2019-09-22,360
808,2019-09-23,420
808,2019-09-24,801
809,2019-09-24,480
809,2019-09-25,480
809,2019-09-26,360
809,2019-09-27,360
809,2019-09-28,692
810,2019-09-28,480
810,2019-09-29,420
810,2019-09-30,480
810,2019-10-01,360
810,2019-10-02,753
811,2019-10-02,420
811,2019-10-03,480
811,2019-10-04,480
811,2019-10-05,360
811,2019-10-06,545
812,2019-10-06,360
812,2019-10-07,420
812,2019-10-08,420
812,2019-10-09,420
812,2019-10-10,743
813,2019-10-10,360
813,2019-10-11,480
813,2019-10-12,360
813,2019-10-13,360
813,2019-10-14,783
814,2019-10-14,480
814,2019-10-15,480
814,2019-10-16,360
814,2019-10-17,360
814,2019-10-18,608
815,2019-10-18,480
815,2019-10-19,480
815,2019-10-20,360
815,2019-10-21,360
815,2019-10-22,703
816,2019-10-22,480
816,2019-10-23,420
816,2019-10-24,420
816,2019-10-25,480
816,2019-10-26,499
817,2019-10-26,360
817,2019-10-27,420
817,2019-10-28,480
817,2019-10-29,420
817,2019-10-30,711
818,2019-10-30,420
818,2019-10-31,420
818,2019-11-01,360
818,2019-11-02,360
818,2019-11-03,954
819,2019-11-03,480
819,2019-11-04,480
819,2019-11-05,360
819,2019-11-06,360
819,2019-11-07,718
820,2019-11-07,420
820,2019-11-08,420
820,2019-11-09,480
820,2019-11-10,480
820,2019-11-11,707
821,2015-11-20,480
821,2015-11-21,480
821,2015-11-22,480
821,2015-11-23,480
821,2015-11-24,535
822,2015-11-24,420
822,2015-11-25,360
822,2015-11-26,480
822,2015-11-27,360
822,2015-11-28,781
823,2015-11-28,420
823,2015-11-29,360
823,2015-11-30,480
823,2015-12-01,480
823,2015-12-02,706
824,2015-12-02,420
824,2015-12-03,360
824,2015-12-04,360
824,2015-12-05,420
824,2015-12-06,741
825,2015-12-06,480
825,2015-12-07,480
825,2015-12-08,360
825,2015-12-09,480
825,2015-12-10,620
826,2015-12-10,480
826,2015-12-11,360
826,2015-12-12,480
826,2015-12-13,480
826,2015-12-14,514
827,2015-12-14,360
827,2015-12-15,360
827,2015-12-16,420
827,2015-12-17,360
827,2015-12-18,798
828,2015-12-18,480
828,2015-12-19,360
828,2015-12-20,480
828,2015-12-21,360
828,2015-12-22,742
829,2015-12-22,420
829,2015-12-23,360
829,2015-12-24,420
829,2015-12-25,360
829,2015-12-26,776
830,2015-12-26,420
830,2015-12-27,420
830,2015-12-28,480
830,2015-12-29,420
830,2015-12-30,664
831,2015-12-30,420
831,2015-12-31,420
831,2016-01-01,480
831,2016-01-02,480
831,2016-01-03,520
832,2016-01-03,480
832,2016-01-04,480
832,2016-01-05,420
832,2016-01-06,360
832,2016-01-07,547
833,2016-01-07,420
833,2016-01-08,360
833,2016-01-09,480
833,2016-01-10,360
833,2016-01-11,794
834,2016-01-11,360
834,2016-01-12,420
834,2016-01-13,480
834,2016-01-14,360
834,2016-01-15,685
835,2016-01-15,420
835,2016-01-16,420
835,2016-01-17,420
835,2016-01-18,480
835,2016-01-19,569
836,2016-01-19,420
836,2016-01-20,420
836,2016-01-21,420
836,2016-01-22,420
836,2016-01-23,701
837,2016-01-23,480
837,2016-01-24,360
837,2016-01-25,360
837,2016-01-26,360
837,2016-01-27,930
838,2016-01-27,480
838,2016-01-28,360
838,2016-01-29,420
838,2016-01-30,420
838,2016-01-31,747
839,2016-01-31,420
839,2016-02-01,420
839,2016-02-02,420
839,2016-02-03,360
839,2016-02-04,742
840,2016-02-04,480
840,2016-02-05,420
840,2016-02-06,480
840,2016-02-07,480
840,2016-02-08,593
841,2016-02-08,420
841,2016-02-09,420
841,2016-02-10,360
841,2016-02-11,480
841,2016-02-12,816
842,2016-02-12,480
842,2016-02-13,480
842,2016-02-14,420
842,2016-02-15,480
842,2016-02-16,553
843,2016-02-16,360
843,2016-02-17,420
843,2016-02-18,480
843,2016-02-19,420
843,2016-02-20,640
844,2016-02-20,480
844,2016-02-21,360
844,2016-02-22,360
844,2016-02-23,420
844,2016-02-24,706
845,2016-02-24,360
845,2016-02-25,360
845,2016-02-26,420
845,2016-02-27,420
845,2016-02-28,886
846,2016-02-28,420
846,2016-02-29,420
846,2016-03-01,420
846,2016-03-02,480
846,2016-03-03,729
847,2016-03-03,360
847,2016-03-04,360
847,2016-03-05,360
847,2016-03-06,420
847,2016-03-07,845
848,2016-03-07,480
848,2016-03-08,360
848,2016-03-09,420
848,2016-03-10,420
848,2016-03-11,637
849,2016-03-11,420
849,2016-03-12,420
849,2016-03-13,360
849,2016-03-14,420
849,2016-03-15,726
850,2016-03-15,360
850,2016-03-16,480
850,2016-03-17,480
850,2016-03-18,480
850,2016-03-19,544
851,2016-03-19,360
851,2016-03-20,360
851,2016-03-21,360
851,2016-03-22,420
851,2016-03-23,992
852,2016-03-23,360
852,2016-03-24,420
852,2016-03-25,480
852,2016-03-26,480
852,2016-03-27,646
853,2016-03-27,480
853,2016-03-28,360
853,2016-03-29,360
853,2016-03-30,420
853,2016-03-31,846
854,2016-03-31,360
854,2016-04-01,420
854,2016-04-02,420
854,2016-04-03,360
854,2016-04-04,768
855,2016-04-04,360
855,2016-04-05,480
855,2016-04-06,480
855,2016-04-07,480
855,2016-04-08,515
856,2016-04-08,420
856,2016-04-09,420
856,2016-04-10,360
856,2016-04-11,420
856,2016-04-12,838
857,2016-04-12,480
857,2016-04-13,360
857,2016-04-14,480
857,2016-04-15,360
857,2016-04-16,817
858,2016-04-16,360
858,2016-04-17,480
858,2016-04-18,420
858,2016-04-19,360
858,2016-04-20,828
